,community_kw,pm25,temp,rhum,wspd,pres,prcp
2013-06-22 16:00:00,2826.735973286086,5.2,16.0,68.0,29.5,1004.8,
2013-06-22 16:15:00,588.743897120492,5.475,16.0,68.0,29.5,1004.8,
2013-06-22 16:30:00,417.8973408815581,5.75,16.0,68.0,29.5,1004.8,
2013-06-22 16:45:00,695.3852745317306,6.025,16.0,68.0,29.5,1004.8,
2013-06-22 17:00:00,750.5074455782312,6.3,16.0,68.0,29.5,1004.8,
2013-06-22 17:15:00,589.169614295033,7.5,15.75,69.0,30.05,1004.775,
2013-06-22 17:30:00,1421.3580979405458,8.7,15.5,70.0,30.6,1004.75,
2013-06-22 17:45:00,554.2743683159676,9.9,15.25,71.0,31.15,1004.725,
2013-06-22 18:00:00,1346.6526973248758,11.1,15.0,72.0,31.7,1004.7,
2013-06-22 18:15:00,3344.812454211751,10.575,15.0,72.0,30.7,1004.65,
2013-06-22 18:30:00,2487.348350787439,10.05,15.0,72.0,29.7,1004.6,
2013-06-22 18:45:00,2204.4312046874265,9.525,15.0,72.0,28.7,1004.55,
2013-06-22 19:00:00,855.7325150964497,9.0,15.0,72.0,27.7,1004.5,
2013-06-22 19:15:00,593.6399108191222,8.525,14.75,73.25,27.25,1004.55,
2013-06-22 19:30:00,591.215871400615,8.05,14.5,74.5,26.8,1004.6,
2013-06-22 19:45:00,1201.7755170068028,7.574999999999999,14.25,75.75,26.35,1004.65,
2013-06-22 20:00:00,972.7035100643,7.1,14.0,77.0,25.9,1004.7,
2013-06-22 20:15:00,901.1875578231292,6.824999999999999,14.0,77.0,24.55,1004.75,
2013-06-22 20:30:00,1906.847034945485,6.55,14.0,77.0,23.2,1004.8,
2013-06-22 20:45:00,945.9171088435374,6.275,14.0,77.0,21.85,1004.85,
2013-06-22 21:00:00,1023.5938010437052,6.0,14.0,77.0,20.5,1004.9,
2013-06-22 21:15:00,1027.3807751332963,6.275,14.0,78.25,19.975,1004.95,
2013-06-22 21:30:00,846.5864693877552,6.55,14.0,79.5,19.45,1005.0,
2013-06-22 21:45:00,1236.6884254441693,6.824999999999999,14.0,80.75,18.925,1005.05,
2013-06-22 22:00:00,2431.325652624054,7.1,14.0,82.0,18.4,1005.1,
2013-06-22 22:15:00,1077.022132783203,7.1,14.0,80.75,19.375,1005.05,
2013-06-22 22:30:00,1070.050918600317,7.1,14.0,79.5,20.35,1005.0,
2013-06-22 22:45:00,586.2734586711397,7.1,14.0,78.25,21.325,1004.95,
2013-06-22 23:00:00,554.565275603392,7.1,14.0,77.0,22.3,1004.9,
2013-06-22 23:15:00,500.0183001407893,6.875,14.0,77.0,22.3,1004.825,
2013-06-22 23:30:00,519.7081037647936,6.65,14.0,77.0,22.3,1004.75,
2013-06-22 23:45:00,541.8059319727892,6.425,14.0,77.0,22.3,1004.675,
2013-06-23 00:00:00,585.074231292517,6.199999999999999,14.0,77.0,22.3,1004.6,
2013-06-23 00:15:00,465.3794506569751,5.975,14.0,77.0,23.2,1004.625,
2013-06-23 00:30:00,426.75761196533415,5.75,14.0,77.0,24.1,1004.65,
2013-06-23 00:45:00,578.6122971764048,5.525,14.0,77.0,25.0,1004.675,
2013-06-23 01:00:00,521.6184113316559,5.3,14.0,77.0,25.9,1004.7,
2013-06-23 01:15:00,314.70834693877555,4.2,14.0,77.0,25.0,1004.65,
2013-06-23 01:30:00,357.4799726027397,3.1,14.0,77.0,24.1,1004.6,
2013-06-23 01:45:00,363.922128413009,2.0,14.0,77.0,23.2,1004.55,
2013-06-23 02:00:00,386.8002911191874,0.9,14.0,77.0,22.3,1004.5,
2013-06-23 02:15:00,381.421390084801,2.1,13.75,79.75,22.3,1004.55,
2013-06-23 02:30:00,328.91397069238656,3.3,13.5,82.5,22.3,1004.6,
2013-06-23 02:45:00,402.8812975957506,4.5,13.25,85.25,22.3,1004.65,
2013-06-23 03:00:00,398.2800679806169,5.7,13.0,88.0,22.3,1004.7,
2013-06-23 03:15:00,304.4760495759948,5.6,13.0,88.0,22.75,1004.85,
2013-06-23 03:30:00,399.4224809241728,5.5,13.0,88.0,23.200000000000003,1005.0,
2013-06-23 03:45:00,632.6074958997297,5.4,13.0,88.0,23.65,1005.15,
2013-06-23 04:00:00,527.7825726866088,5.3,13.0,88.0,24.1,1005.3,
2013-06-23 04:15:00,453.7343121796664,4.7,13.0,88.0,23.200000000000003,1005.475,
2013-06-23 04:30:00,321.8962176870748,4.1,13.0,88.0,22.3,1005.65,
2013-06-23 04:45:00,393.39900782778864,3.5,13.0,88.0,21.4,1005.825,
2013-06-23 05:00:00,417.7585924424564,2.9,13.0,88.0,20.5,1006.0,
2013-06-23 05:15:00,337.67872765818663,4.05,13.25,86.5,19.975,1006.1,
2013-06-23 05:30:00,924.766757012394,5.199999999999999,13.5,85.0,19.45,1006.2,
2013-06-23 05:45:00,865.745918367347,6.35,13.75,83.5,18.925,1006.3,
2013-06-23 06:00:00,406.4488960022365,7.5,14.0,82.0,18.4,1006.4,
2013-06-23 06:15:00,470.5650052185258,7.725,14.25,79.5,20.275,1006.575,
2013-06-23 06:30:00,640.6331735159818,7.95,14.5,77.0,22.15,1006.75,
2013-06-23 06:45:00,759.777689390939,8.175,14.75,74.5,24.025,1006.925,
2013-06-23 07:00:00,452.80412771409937,8.4,15.0,72.0,25.9,1007.1,
2013-06-23 07:15:00,433.4073596123381,8.15,15.25,71.0,25.9,1007.2,
2013-06-23 07:30:00,834.8551565521104,7.9,15.5,70.0,25.9,1007.3,
2013-06-23 07:45:00,604.8226388863178,7.65,15.75,69.0,25.9,1007.4,
2013-06-23 08:00:00,613.6819473488026,7.4,16.0,68.0,25.9,1007.5,
2013-06-23 08:15:00,1960.085432798888,6.75,16.0,66.75,26.8,1007.625,
2013-06-23 08:30:00,3535.069463308335,6.1,16.0,65.5,27.7,1007.75,
2013-06-23 08:45:00,889.3870954244712,5.45,16.0,64.25,28.6,1007.875,
2013-06-23 09:00:00,602.3109363992172,4.8,16.0,63.0,29.5,1008.0,
2013-06-23 09:15:00,485.87421894511226,4.6,16.0,64.25,29.5,1008.175,
2013-06-23 09:30:00,1349.9153350762697,4.4,16.0,65.5,29.5,1008.35,
2013-06-23 09:45:00,2099.587535544758,4.2,16.0,66.75,29.5,1008.525,
2013-06-23 10:00:00,1939.120518307027,4.0,16.0,68.0,29.5,1008.7,
2013-06-23 10:15:00,518.7704397539837,4.025,16.0,66.75,30.05,1008.75,
2013-06-23 10:30:00,401.2034439596528,4.05,16.0,65.5,30.6,1008.8,
2013-06-23 10:45:00,402.89434931506855,4.074999999999999,16.0,64.25,31.15,1008.85,
2013-06-23 11:00:00,628.0383401360544,4.1,16.0,63.0,31.7,1008.9,
2013-06-23 11:15:00,699.203562948467,4.025,16.0,63.0,31.15,1009.075,
2013-06-23 11:30:00,710.0299543378997,3.95,16.0,63.0,30.6,1009.25,
2013-06-23 11:45:00,714.0998559314137,3.875,16.0,63.0,30.05,1009.425,
2013-06-23 12:00:00,674.6946000838692,3.8,16.0,63.0,29.5,1009.6,
2013-06-23 12:15:00,649.1575732457367,4.125,16.25,62.0,30.5,1009.75,
2013-06-23 12:30:00,752.2055002795639,4.449999999999999,16.5,61.0,31.5,1009.9,
2013-06-23 12:45:00,1057.1944467323724,4.775,16.75,60.0,32.5,1010.05,
2013-06-23 13:00:00,640.6634285714285,5.1,17.0,59.0,33.5,1010.2,
2013-06-23 13:15:00,704.6456108936726,5.0,17.0,59.0,32.05,1010.4,
2013-06-23 13:30:00,692.5616095890412,4.9,17.0,59.0,30.6,1010.6,
2013-06-23 13:45:00,601.8794054321413,4.8,17.0,59.0,29.15,1010.8,
2013-06-23 14:00:00,712.9616676917342,4.7,17.0,59.0,27.7,1011.0,
2013-06-23 14:15:00,1552.326754132268,4.625,17.0,59.0,28.15,1011.1,
2013-06-23 14:30:00,536.0399123101295,4.550000000000001,17.0,59.0,28.6,1011.2,
2013-06-23 14:45:00,559.1999048861553,4.4750000000000005,17.0,59.0,29.05,1011.3,
2013-06-23 15:00:00,526.5069313651393,4.4,17.0,59.0,29.5,1011.4,
2013-06-23 15:15:00,1620.8916687312835,4.125,17.0,59.0,29.5,1011.475,
2013-06-23 15:30:00,2086.183479407371,3.85,17.0,59.0,29.5,1011.55,
2013-06-23 15:45:00,650.0994158046781,3.575,17.0,59.0,29.5,1011.625,
2013-06-23 16:00:00,695.907160929823,3.3,17.0,59.0,29.5,1011.7,
2013-06-23 16:15:00,1063.170624984864,3.325,17.0,60.0,27.7,1011.85,
2013-06-23 16:30:00,1055.869257592156,3.35,17.0,61.0,25.9,1012.0,
2013-06-23 16:45:00,1842.495797576861,3.375,17.0,62.0,24.1,1012.15,
2013-06-23 17:00:00,1576.090758409584,3.4,17.0,63.0,22.3,1012.3,
2013-06-23 17:15:00,745.3067484856956,3.6,17.0,62.0,24.1,1012.4,
2013-06-23 17:30:00,795.0044759109123,3.8,17.0,61.0,25.9,1012.5,
2013-06-23 17:45:00,681.0208975864318,4.0,17.0,60.0,27.7,1012.6,
2013-06-23 18:00:00,491.93929153853327,4.2,17.0,59.0,29.5,1012.7,
2013-06-23 18:15:00,624.1890416084242,4.2,16.75,60.0,29.05,1013.0,
2013-06-23 18:30:00,2619.9267146118727,4.2,16.5,61.0,28.6,1013.3,
2013-06-23 18:45:00,1292.3256054421768,4.2,16.25,62.0,28.15,1013.6,
2013-06-23 19:00:00,763.8441887056192,4.2,16.0,63.0,27.7,1013.9,
2013-06-23 19:15:00,716.053054049017,4.15,15.175,69.25,24.925,1014.1,
2013-06-23 19:30:00,823.7016114528003,4.1,14.35,75.5,22.15,1014.3,
2013-06-23 19:45:00,888.9748011834871,4.05,13.525,81.75,19.375,1014.5,
2013-06-23 20:00:00,745.487934395676,4.0,12.7,88.0,16.6,1014.7,
2013-06-23 20:15:00,963.9597680085732,4.25,13.025,85.25,17.575000000000003,1014.925,
2013-06-23 20:30:00,1027.1885296803653,4.5,13.35,82.5,18.55,1015.15,
2013-06-23 20:45:00,821.1482721088435,4.75,13.675,79.75,19.525,1015.375,
2013-06-23 21:00:00,1933.179522955087,5.0,14.0,77.0,20.5,1015.6,
2013-06-23 21:15:00,1032.6336956015282,5.125,13.75,78.25,20.5,1015.75,
2013-06-23 21:30:00,716.3543469387755,5.25,13.5,79.5,20.5,1015.9,
2013-06-23 21:45:00,622.8360753424658,5.375,13.25,80.75,20.5,1016.05,
2013-06-23 22:00:00,742.3951449696133,5.5,13.0,82.0,20.5,1016.2,
2013-06-23 22:15:00,690.943023436772,5.55,13.0,80.75,19.975,1016.4,
2013-06-23 22:30:00,616.3480380672818,5.6,13.0,79.5,19.45,1016.6,
2013-06-23 22:45:00,614.083523390178,5.65,13.0,78.25,18.925,1016.8,
2013-06-23 23:00:00,656.6515019569472,5.7,13.0,77.0,18.4,1017.0,
2013-06-23 23:15:00,606.8058243872892,5.9750000000000005,13.0,75.75,19.375,1017.125,
2013-06-23 23:30:00,496.65301640108095,6.25,13.0,74.5,20.35,1017.25,
2013-06-23 23:45:00,383.35002599944096,6.525,13.0,73.25,21.325,1017.375,
2013-06-24 00:00:00,444.8185761345635,6.800000000000001,13.0,72.0,22.3,1017.5,
2013-06-24 00:15:00,330.97239693411615,7.075,12.75,72.0,21.85,1017.55,
2013-06-24 00:30:00,351.7587006802721,7.35,12.5,72.0,21.4,1017.6,
2013-06-24 00:45:00,376.2273078930202,7.625,12.25,72.0,20.95,1017.65,
2013-06-24 01:00:00,354.6902690336409,7.9,12.0,72.0,20.5,1017.7,
2013-06-24 01:15:00,360.5838775510204,7.6,12.0,72.0,20.95,1017.85,
2013-06-24 01:30:00,328.7044794520548,7.300000000000001,12.0,72.0,21.4,1018.0,
2013-06-24 01:45:00,442.563088761532,7.0,12.0,72.0,21.85,1018.15,
2013-06-24 02:00:00,363.8054746994689,6.7,12.0,72.0,22.3,1018.3,
2013-06-24 02:15:00,308.9720810735254,6.15,12.0,72.0,22.3,1018.425,
2013-06-24 02:30:00,388.7789640988564,5.6,12.0,72.0,22.3,1018.55,
2013-06-24 02:45:00,381.2712460162147,5.05,12.0,72.0,22.3,1018.675,
2013-06-24 03:00:00,340.81410437051534,4.5,12.0,72.0,22.3,1018.8,
2013-06-24 03:15:00,372.9104817817538,4.675,12.0,70.75,22.3,1018.925,
2013-06-24 03:30:00,447.62884446929456,4.85,12.0,69.5,22.3,1019.05,
2013-06-24 03:45:00,477.7169419439009,5.025,12.0,68.25,22.3,1019.175,
2013-06-24 04:00:00,512.7943028608704,5.2,12.0,67.0,22.3,1019.3,
2013-06-24 04:15:00,414.57566046966735,5.45,12.0,67.0,22.75,1019.425,
2013-06-24 04:30:00,418.8288369210698,5.7,12.0,67.0,23.200000000000003,1019.55,
2013-06-24 04:45:00,353.69626414127293,5.95,12.0,67.0,23.65,1019.675,
2013-06-24 05:00:00,311.03233356630324,6.2,12.0,67.0,24.1,1019.8,
2013-06-24 05:15:00,423.7354363992172,5.95,12.0,67.0,24.1,1020.0,
2013-06-24 05:30:00,1033.8824920399852,5.7,12.0,67.0,24.1,1020.2,
2013-06-24 05:45:00,693.3887368372007,5.45,12.0,67.0,24.1,1020.4,
2013-06-24 06:00:00,692.746251794511,5.2,12.0,67.0,24.1,1020.6,
2013-06-24 06:15:00,719.1894863013699,4.9,12.0,68.25,23.65,1020.675,
2013-06-24 06:30:00,665.9566387568726,4.6,12.0,69.5,23.200000000000003,1020.75,
2013-06-24 06:45:00,577.7484663591463,4.3,12.0,70.75,22.75,1020.825,
2013-06-24 07:00:00,682.2329109589042,4.0,12.0,72.0,22.3,1020.9,
2013-06-24 07:15:00,510.3083119001025,4.175,12.0,72.0,22.3,1021.05,
2013-06-24 07:30:00,392.1432136799925,4.35,12.0,72.0,22.3,1021.2,
2013-06-24 07:45:00,1040.7864753051906,4.525,12.0,72.0,22.3,1021.35,
2013-06-24 08:00:00,505.71001272015656,4.7,12.0,72.0,22.3,1021.5,
2013-06-24 08:15:00,441.4208935793495,4.75,12.25,70.75,22.75,1021.575,
2013-06-24 08:30:00,579.01864914733,4.800000000000001,12.5,69.5,23.200000000000003,1021.65,
2013-06-24 08:45:00,2000.043737711986,4.8500000000000005,12.75,68.25,23.65,1021.725,
2013-06-24 09:00:00,1263.6631664336967,4.9,13.0,67.0,24.1,1021.8,
2013-06-24 09:15:00,689.1626334451589,5.2250000000000005,13.0,65.75,24.1,1021.925,
2013-06-24 09:30:00,757.9898424657533,5.550000000000001,13.0,64.5,24.1,1022.05,
2013-06-24 09:45:00,840.3322069640326,5.875,13.0,63.25,24.1,1022.175,
2013-06-24 10:00:00,1417.7086385704963,6.2,13.0,62.0,24.1,1022.3,
2013-06-24 10:15:00,1081.7870131388595,6.325,13.25,61.0,22.675,1022.425,
2013-06-24 10:30:00,850.653189171559,6.45,13.5,60.0,21.25,1022.55,
2013-06-24 10:45:00,880.65691571149,6.575,13.75,59.0,19.825,1022.675,
2013-06-24 11:00:00,1451.6040341936848,6.7,14.0,58.0,18.4,1022.8,
2013-06-24 11:15:00,1588.4548778360736,6.475,14.0,58.0,18.4,1022.875,
2013-06-24 11:30:00,1980.6835582407064,6.25,14.0,58.0,18.4,1022.95,
2013-06-24 11:45:00,3194.361196991817,6.025,14.0,58.0,18.4,1023.025,
2013-06-24 12:00:00,3261.1808006661067,5.8,14.0,58.0,18.4,1023.1,
2013-06-24 12:15:00,2021.689098678972,6.2,14.0,58.0,18.4,1023.15,
2013-06-24 12:30:00,993.3750035899858,6.6,14.0,58.0,18.4,1023.2,
2013-06-24 12:45:00,1158.8336653915983,7.0,14.0,58.0,18.4,1023.25,
2013-06-24 13:00:00,942.483705479452,7.4,14.0,58.0,18.4,1023.3,
2013-06-24 13:15:00,656.4974927779332,6.525,14.25,57.25,17.5,1023.375,
2013-06-24 13:30:00,580.8614186003169,5.65,14.5,56.5,16.6,1023.45,
2013-06-24 13:45:00,562.260589041096,4.775,14.75,55.75,15.7,1023.525,
2013-06-24 14:00:00,574.2002173143229,3.9,15.0,55.0,14.8,1023.6,
2013-06-24 14:15:00,575.1187354859752,4.15,15.0,55.0,14.8,1023.675,
2013-06-24 14:30:00,486.9387671232877,4.4,15.0,55.0,14.8,1023.75,
2013-06-24 14:45:00,586.0697312973371,4.65,15.0,55.0,14.8,1023.825,
2013-06-24 15:00:00,555.2211187799446,4.9,15.0,55.0,14.8,1023.9,
2013-06-24 15:15:00,491.9504452054794,5.300000000000001,15.25,54.25,14.35,1023.85,
2013-06-24 15:30:00,590.9424160842419,5.7,15.5,53.5,13.9,1023.8,
2013-06-24 15:45:00,599.6431015282826,6.1,15.75,52.75,13.45,1023.75,
2013-06-24 16:00:00,470.9697739726026,6.5,16.0,52.0,13.0,1023.7,
2013-06-24 16:15:00,401.1926462585034,6.425,16.0,51.0,13.45,1023.775,
2013-06-24 16:30:00,446.47667435467343,6.35,16.0,50.0,13.9,1023.85,
2013-06-24 16:45:00,416.9915684931507,6.275,16.0,49.0,14.35,1023.925,
2013-06-24 17:00:00,431.7252998322617,6.2,16.0,48.0,14.8,1024.0,
2013-06-24 17:15:00,517.8075741776162,5.775,16.0,49.0,13.9,1024.05,
2013-06-24 17:30:00,610.965897260274,5.35,16.0,50.0,13.0,1024.1,
2013-06-24 17:45:00,2562.4920515631648,4.925,16.0,51.0,12.1,1024.15,
2013-06-24 18:00:00,2185.121258403118,4.5,16.0,52.0,11.2,1024.2,
2013-06-24 18:15:00,1037.1752375245144,4.85,16.0,51.0,12.1,1024.3,
2013-06-24 18:30:00,725.0021838132513,5.2,16.0,50.0,13.0,1024.4,
2013-06-24 18:45:00,810.7415753424659,5.550000000000001,16.0,49.0,13.9,1024.5,
2013-06-24 19:00:00,2882.843889499198,5.9,16.0,48.0,14.8,1024.6,
2013-06-24 19:15:00,5041.939161018127,5.65,16.0,49.0,13.0,1024.6999999999998,
2013-06-24 19:30:00,5696.443082874132,5.4,16.0,50.0,11.2,1024.8,
2013-06-24 19:45:00,2875.456389216089,5.15,16.0,51.0,9.4,1024.9,
2013-06-24 20:00:00,3352.4257074965662,4.9,16.0,52.0,7.6,1025.0,
2013-06-24 20:15:00,1464.6069125975396,5.800000000000001,15.75,52.75,6.6,1025.15,
2013-06-24 20:30:00,1358.4398996831608,6.7,15.5,53.5,5.6,1025.3,
2013-06-24 20:45:00,1319.2093205697963,7.6,15.25,54.25,4.6,1025.4499999999998,
2013-06-24 21:00:00,1290.8721458391574,8.5,15.0,55.0,3.6,1025.6,
2013-06-24 21:15:00,1125.2324731618676,8.45,15.0,56.0,4.05,1025.6999999999998,
2013-06-24 21:30:00,1090.507236184885,8.4,15.0,57.0,4.5,1025.8,
2013-06-24 21:45:00,1135.5770589879787,8.350000000000001,15.0,58.0,4.95,1025.9,
2013-06-24 22:00:00,962.181493150685,8.3,15.0,59.0,5.4,1026.0,
2013-06-24 22:15:00,750.1128590532103,8.15,14.75,60.0,5.4,1026.1,
2013-06-24 22:30:00,633.2013561643835,8.0,14.5,61.0,5.4,1026.2,
2013-06-24 22:45:00,699.4518862640947,7.85,14.25,62.0,5.4,1026.3000000000002,
2013-06-24 23:00:00,812.9448150684931,7.7,14.0,63.0,5.4,1026.4,
2013-06-24 23:15:00,563.0971912682883,8.275,13.75,64.0,4.95,1026.4250000000002,
2013-06-24 23:30:00,549.4128689777282,8.85,13.5,65.0,4.5,1026.45,
2013-06-24 23:45:00,614.812510155881,9.425,13.25,66.0,4.050000000000001,1026.475,
2013-06-25 00:00:00,570.1556750535831,10.0,13.0,67.0,3.6,1026.5,
2013-06-25 00:15:00,567.7813906672258,10.575,12.75,68.25,2.7,1026.575,
2013-06-25 00:30:00,530.5797357189451,11.15,12.5,69.5,1.8,1026.65,
2013-06-25 00:45:00,564.9130561457459,11.725,12.25,70.75,0.8999999999999999,1026.725,
2013-06-25 01:00:00,564.3984874099854,12.3,12.0,72.0,0.0,1026.8,
2013-06-25 01:15:00,334.3548926940639,11.45,12.0,72.0,1.9,1026.875,
2013-06-25 01:30:00,384.97623763318114,10.6,12.0,72.0,3.8,1026.9499999999998,
2013-06-25 01:45:00,459.0703601714658,9.75,12.0,72.0,5.699999999999999,1027.025,
2013-06-25 02:00:00,369.19691738308927,8.9,12.0,72.0,7.6,1027.1,
2013-06-25 02:15:00,373.6186452800298,8.9,11.75,71.75,6.6,1027.1999999999998,
2013-06-25 02:30:00,339.64776479358864,8.9,11.5,71.5,5.6,1027.3,
2013-06-25 02:45:00,438.4443698630138,8.9,11.25,71.25,4.6,1027.4,
2013-06-25 03:00:00,415.5071004100271,8.9,11.0,71.0,3.6,1027.5,
2013-06-25 03:15:00,331.09735616438354,8.55,11.0,71.0,3.6,1027.525,
2013-06-25 03:30:00,433.14204594166426,8.2,11.0,71.0,3.6,1027.55,
2013-06-25 03:45:00,582.5591897294014,7.85,11.0,71.0,3.6,1027.5749999999998,
2013-06-25 04:00:00,435.30260665362033,7.5,11.0,71.0,3.6,1027.6,
2013-06-25 04:15:00,397.1092556611686,8.4,11.0,71.0,3.6,1027.675,
2013-06-25 04:30:00,425.9935136986301,9.3,11.0,71.0,3.6,1027.75,
2013-06-25 04:45:00,357.3401918209892,10.2,11.0,71.0,3.6,1027.825,
2013-06-25 05:00:00,375.53402494095417,11.1,11.0,71.0,3.6,1027.9,
2013-06-25 05:15:00,352.736775836362,10.35,11.5,68.75,4.6,1028.025,
2013-06-25 05:30:00,605.138308219178,9.6,12.0,66.5,5.6,1028.15,
2013-06-25 05:45:00,497.71290420277705,8.85,12.5,64.25,6.6,1028.275,
2013-06-25 06:00:00,328.5331106754842,8.1,13.0,62.0,7.6,1028.4,
2013-06-25 06:15:00,979.6183887801697,8.55,13.0,63.25,7.6,1028.525,
2013-06-25 06:30:00,401.64026854038735,9.0,13.0,64.5,7.6,1028.65,
2013-06-25 06:45:00,408.29959499291454,9.45,13.0,65.75,7.6,1028.775,
2013-06-25 07:00:00,565.1960963563507,9.9,13.0,67.0,7.6,1028.9,
2013-06-25 07:15:00,715.2363214454416,9.175,13.25,66.0,7.05,1028.95,
2013-06-25 07:30:00,360.47399914974017,8.45,13.5,65.0,6.5,1029.0,
2013-06-25 07:45:00,454.4339929177151,7.725,13.75,64.0,5.95,1029.05,
2013-06-25 08:00:00,704.6295845902729,7.0,14.0,63.0,5.4,1029.1,
2013-06-25 08:15:00,479.4427485322896,7.1,14.25,60.0,5.4,1029.0749999999998,
2013-06-25 08:30:00,587.4705625243012,7.2,14.5,57.0,5.4,1029.05,
2013-06-25 08:45:00,724.9504633992519,7.300000000000001,14.75,54.0,5.4,1029.025,
2013-06-25 09:00:00,697.8604726027397,7.4,15.0,51.0,5.4,1029.0,
2013-06-25 09:15:00,1081.0030468092764,7.475,15.25,50.25,6.4,1029.025,
2013-06-25 09:30:00,781.4857705043844,7.550000000000001,15.5,49.5,7.4,1029.05,
2013-06-25 09:45:00,614.8623487068281,7.625,15.75,48.75,8.4,1029.0749999999998,
2013-06-25 10:00:00,552.1556662730278,7.7,16.0,48.0,9.4,1029.1,
2013-06-25 10:15:00,542.2563358053851,7.3,16.25,47.25,9.85,1029.125,
2013-06-25 10:30:00,660.4897038486629,6.9,16.5,46.5,10.3,1029.15,
2013-06-25 10:45:00,1276.59024326717,6.5,16.75,45.75,10.75,1029.175,
2013-06-25 11:00:00,1243.4719616351597,6.1,17.0,45.0,11.2,1029.2,
2013-06-25 11:15:00,1215.421453075685,6.925,17.0,44.25,11.65,1029.225,
2013-06-25 11:30:00,815.9551291585127,7.75,17.0,43.5,12.1,1029.25,
2013-06-25 11:45:00,806.2346208181903,8.575,17.0,42.75,12.55,1029.275,
2013-06-25 12:00:00,648.1290963627775,9.4,17.0,42.0,13.0,1029.3,
2013-06-25 12:15:00,939.5832218233348,9.0,17.5,40.75,13.0,1029.325,
2013-06-25 12:30:00,637.2445088528561,8.6,18.0,39.5,13.0,1029.35,
2013-06-25 12:45:00,588.0261712328767,8.2,18.5,38.25,13.0,1029.375,
2013-06-25 13:00:00,640.7577530519056,7.8,19.0,37.0,13.0,1029.4,
2013-06-25 13:15:00,621.8256863486065,7.55,18.75,38.25,13.45,1029.4250000000002,
2013-06-25 13:30:00,589.2492653755314,7.3,18.5,39.5,13.9,1029.45,
2013-06-25 13:45:00,561.6545389525673,7.05,18.25,40.75,14.35,1029.475,
2013-06-25 14:00:00,1164.7238967943342,6.8,18.0,42.0,14.8,1029.5,
2013-06-25 14:15:00,800.9701294862773,7.875,18.0,42.0,13.9,1029.45,
2013-06-25 14:30:00,547.7461643835616,8.95,18.0,42.0,13.0,1029.4,
2013-06-25 14:45:00,518.2780666293916,10.025,18.0,42.0,12.1,1029.35,
2013-06-25 15:00:00,741.470141001417,11.1,18.0,42.0,11.2,1029.3,
2013-06-25 15:15:00,719.9511878203336,10.175,18.25,42.25,11.2,1029.325,
2013-06-25 15:30:00,710.4566114785074,9.25,18.5,42.5,11.2,1029.35,
2013-06-25 15:45:00,705.8254320736892,8.325,18.75,42.75,11.2,1029.375,
2013-06-25 16:00:00,849.2305424245658,7.4,19.0,43.0,11.2,1029.4,
2013-06-25 16:15:00,584.8869816885659,7.675000000000001,19.0,42.25,11.2,1029.375,
2013-06-25 16:30:00,603.4100223185164,7.95,19.0,41.5,11.2,1029.35,
2013-06-25 16:45:00,3038.1834239757745,8.225,19.0,40.75,11.2,1029.325,
2013-06-25 17:00:00,2432.674547080069,8.5,19.0,40.0,11.2,1029.3,
2013-06-25 17:15:00,1030.0161554291858,8.55,18.75,41.25,10.75,1029.3,
2013-06-25 17:30:00,1385.8891114785072,8.6,18.5,42.5,10.3,1029.3,
2013-06-25 17:45:00,781.1914001780212,8.649999999999999,18.25,43.75,9.85,1029.3,
2013-06-25 18:00:00,623.2200372285901,8.7,18.0,45.0,9.4,1029.3,
2013-06-25 18:15:00,643.7286139685539,8.7,18.25,44.5,9.4,1029.35,
2013-06-25 18:30:00,1554.934765127302,8.7,18.5,44.0,9.4,1029.4,
2013-06-25 18:45:00,2572.8069515313746,8.7,18.75,43.5,9.4,1029.45,
2013-06-25 19:00:00,1012.004303885938,8.7,19.0,43.0,9.4,1029.5,
2013-06-25 19:15:00,2389.301449749024,8.95,18.75,43.5,9.85,1029.55,
2013-06-25 19:30:00,921.7349293169324,9.2,18.5,44.0,10.3,1029.6,
2013-06-25 19:45:00,1470.9153986872147,9.45,18.25,44.5,10.75,1029.65,
2013-06-25 20:00:00,1090.6913030938404,9.7,18.0,45.0,11.2,1029.7,
2013-06-25 20:15:00,2480.462791037333,10.6,17.75,46.75,9.3,1029.825,
2013-06-25 20:30:00,1220.146732906453,11.5,17.5,48.5,7.399999999999999,1029.95,
2013-06-25 20:45:00,1060.7579246575342,12.4,17.25,50.25,5.5,1030.075,
2013-06-25 21:00:00,1085.1812564532663,13.3,17.0,52.0,3.6,1030.2,
2013-06-25 21:15:00,977.155116438356,14.175,16.75,52.75,2.7,1030.25,
2013-06-25 21:30:00,783.9118695834497,15.05,16.5,53.5,1.8,1030.3000000000002,
2013-06-25 21:45:00,859.3859315068494,15.925,16.25,54.25,0.8999999999999999,1030.35,
2013-06-25 22:00:00,739.2222434535458,16.8,16.0,55.0,0.0,1030.4,
2013-06-25 22:15:00,591.9133636660144,16.575,15.75,57.0,0.0,1030.4250000000002,
2013-06-25 22:30:00,562.9121306029261,16.35,15.5,59.0,0.0,1030.45,
2013-06-25 22:45:00,573.5039270804212,16.125,15.25,61.0,0.0,1030.475,
2013-06-25 23:00:00,536.0069315068494,15.9,15.0,63.0,0.0,1030.5,
2013-06-25 23:15:00,520.081864411518,15.983333333333334,14.5,65.25,1.9,1030.55,
2013-06-25 23:30:00,554.9666630789302,16.066666666666666,14.0,67.5,3.8,1030.6,
